date,district,headline,source,url,lang,year
2024-07-23,Other / Statewide,தமிழ்நாடு அரசின் புதிய திட்டம் - வீடு கட்ட ஆன்லைன் மூலம் உடனடி அனுமதி பெறுவது எப்படி? - BBC,BBC,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9pUERPOHowU0MtNHl3dGx6ZlJGajJzSmRia2E3Tm5yZldIVVo2aTVHLS11bXFDQUc3cWo3OTNsN1Q5ODM5QXZyTlJFUlpLT2dHYjJzRFB6NWZvV1XSAWBBVV95cUxNbUVsaW5nWXJ5YVRTdV9LakVFakFwVXQxUHlFRWlqX1lIVWl4Ti1iUzJpcVduQ0xDT3NVaDJZd1pRM2ZJNzlCaDBKZTBYdXJqdjZiWXVvSS1rSlBIYjBUd2s?oc=5,ta,2024
2024-12-30,Other / Statewide,மயிலாடுதுறை மாவட்டத்தில் 4343 பேர் கைது - ஏன் தெரியுமா? முழு விபரம் உள்ளே....! - ABP Nadu,ABP Nadu,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPTGZCc0Q4WDVTaU5mbVF3djA2NnhkSzN2NGpKRnY3cGhZa3QtWkg4cWhQSDZzc3Z6anN0RXJQczJsSDYtaDk3Q0lPekM2aHliaUF2cDU4aXkwUW13MXd3a0wxWDdsdWdoVThaSTJ2QjNzZFpId3hIcWptbjgySlZlQXYxcXB2Q1dBQzFudEtSdzdRekNkTF81Q056TWUwVldrME1LUlRxdW5VOWR5cXFJQklCeElkN0tuaC0xUFJFc242c1BvVGdubtIBzgFBVV95cUxPdWJ2cjZHRnl1Z0xac0VmTzRObVpDRUxXLWI4U3kycTJvZUNFbzB4S0NHbmVQQnVDOUE1d0thYktld0RZVWhtRjBfeTZYdjhoN3NxZ1ZaWVBmSzBsTk9fQ3ZpQkwwZGotUnVidE14ZFlMRHZlSU1MOGFIdHlCbFV2bEZUWjRfT1NuWFZYam43TmJiSnE2em0teEdpSWlRR2tJR0tWQzVlR1I1Zzd2TFJSRFZvV01nMTBlWXcwekZfVUVOX3pJY3JINFRUY0kxUQ?oc=5,ta,2024
2024-05-23,Lottery,RTE Lottery Admission: மே 28 தயாராகுங்க! தனியார் பள்ளியிலும் இலவச படிப்பு! ஆனால் குலுக்கல்தான்! - ABP Nadu,ABP Nadu,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQRUUtYlhaVldGSHB3eE5uVW1RYWJUZG9hU1BHZ3FTaXp2OE5mTUJLeU1IeG5SU3luX0MwMXI5eXpuSkJhLXVmOXJtZFdFeWhMT3phdUpZaWdYZHkwakl0NjU1X21jV3RqM3VqMFpLZXNsWThQaE00RkZVWXl6UE5NUzNPVE5tRFFINkM3Q191Yk4wNEdBLXZOX2JSOXVSazlZQ1RCYVZUSXFDbWdFTkNFajItNjBqR1pfVXdPMlI3c2gxX3kxRVFiTjNzMjY2V04xR2dTU0N6TmU0dGNMOEHSAeMBQVVfeXFMTXVPR2wtdVV5Tk4tVFlmWXlabHdYTVY4RkJRcjhSdjR5MEdyM1VUTk1FdmVYRThZYnYySGNhWDRvcG5nd25ZQWVVQ0JRRVhPRmF6aUtJR1UtSmVGdUtBNENPTTJqRDNpT3R1YW5KMDU5bzNUNmZLLXRxbExWa2NBOW1sRVM2QjI5aFhjZno5N2RUdzYzcllZY202N2RnVTZhU2VOTllVbm0wRi1oN0R4TzlDYWl5SGxQLUdIQXpRdVpkZ1NmS1hIYlBjUEdqRFVVaWJETEZmX0dRazVHeXU2R1ZiaUU?oc=5,ta,2024
2024-09-19,Other / Statewide,எஸ்.பி.வேலுமணி: டெண்டர்களில் முறைகேடு செய்ததாக வழக்குப் பதிவு - குற்றச்சாட்டுகள் என்ன? - BBC,BBC,https://news.google.com/rss/articles/CBMiW0FVX3lxTE12b1loM3hDcnVzNlpQOFFtOFdZaHhITHBqeG9WZ3FRN1hEUWpXZmZJbzVhU1B2TXNJS1VCNXFUek9EOXVuNHl5VkZUVGpwOVNCMWhoY3RHbkFBTmfSAWBBVV95cUxOZndLVE4xZDRMMmxTYzVzTUZUdXJwWjVUTEo2ZjJPQzhvQWxCLUo2Y2lxTUV4S3BjWFFTMk1qR1cwMnhCZzM4VGxkZXMwRm5XeHhjQW1ibjI4anBVSmx0XzY?oc=5,ta,2024
2024-02-01,Vikatan,பனைமரத்தை வெட்டியவர் மீதுவழக்கு பதிவு... `இது மட்டும் போதாது' சூழல் ஆர்வலர்கள் சொல்வது என்ன? - Vikatan,Vikatan,https://news.google.com/rss/articles/CBMipAFBVV95cUxObGdUcEFIck5wNDRzbGszblhLcGZ5X0ZDUUtMdDVyZTdaM3FtRG5nYXpKLU5XaGFKOFN6cjBDSFFoeDI5OTNYM3VxUVpoWWkxdUVGdkZxazZ2UlJhUnNWMm85N0pGU1FzS1A2VEZnS19HMURZbU9IZXNlcmxWVFhIRVVFMWZkYW9kRGUwVGhfMi1YbHFZMi00TFNRYjMtSTVyVGtyMtIBsgFBVV95cUxNQTczSGZuU0NoMXVpR1BWZXM4MTJrNEJySkFxd29jV3VsZXI1a2NoOU83ZFdtaXNJaVlkaFNuNFNmSnFFbWhYeWlSTHBPZGVmNkhtVHhTbTU5bGo4ZmtlaFNUV2EzYUZYNDVHXzloU3FXal9FcFJ2R05RZW9vNi1tNzJia3Ixa1NSOXZaQ1NZZkpuMUFiVWppSV9JVnFVQ1hnbjJPUUZEWTl3OENMOFVqLUlR?oc=5,ta,2024
2024-07-29,Kalki,காவல் நிலையத்தில் போடப்படும் FIR பற்றி உங்களுக்குத் தெரியுமா? - Kalki Online,Kalki Online,https://news.google.com/rss/articles/CBMifkFVX3lxTE8tN3Bra2FIU2lyRTExNkx1b19ZLXVaVUp0UF9ZRENiMjlaQ19PUFpURDR6alduOHlEWHFqWDRZNTdId0hZZGpIdWNfSVlNN2dDQTc3aDhxQzVfUnBVeTZnUER2ZVBYTTBqTHNiaExUR0t0VGdMYkVUUVFvVGhVdw?oc=5,ta,2024
2024-12-30,BREAKING,BREAKING || FIR லீக் ஆனது எப்படி? - தமிழகமே கேட்ட கேள்வி... வெளியான உண்மை - Thanthi TV,Thanthi TV,https://news.google.com/rss/articles/CBMiekFVX3lxTE42S2ZPNWhyd3kwWHF5YmQ4LUcya1JuczZDTk8yeFJDTEYwWHVIaUhjV0xvMHRDZVNEZm9hd29NMnhwbTllVGRsS3lHYjBUYzlGNnNQTWFfbkNlR2FVazVWV3I2el8weVMyYVo4cDgyZEpoN19TNENmbUp30gGHAUFVX3lxTE95WkZYcjdBZzBoQ18zX0dUeHpKYWRxNXB6OWdQOC1aYVBzbmh4Yl8xVGRocmFBLWh1dU4xdkpYXzVBMEZzSkpVOFF6TGFOLVNVMGZSNE80RWN2OWpjMmRrWl9YYXE1amNuT1pQczBEazV5ZmZ6bTlVTk4xSFpGSTIyd0xMaDdURQ?oc=5,ta,2024
2024-12-26,FIR-ஐ,மாணவி வன்கொடுமை விவகாரம் - FIR-ஐ பகிர்ந்தால் நடவடிக்கை - காவல்துறை எச்சரிக்கை | Anna University - News18 Tamil,News18 Tamil,https://news.google.com/rss/articles/CBMixwFBVV95cUxNOTNEV1BjUGdoSDdsSk1lZjloOFBkNldhSTlyWDQ0UGNobTlqZkFYS1hUMWNDYkF1azJ3Y212b1plMjdMaHU3bUpiVjNsZUNSakczejdPNkpkVG16U0ktS1Z6UGFSMmdyVkNFeFpFOGFjOW5KT0gySTQ1S0pjTmFrb1lYemVUWXNaYUh2aDFYVEpZRl9tSnNuby1GT2FpNHF5M2FpMXhGU3R4S1lDaUlDc2Vtd2l2RUhRN2NCVTZTclItNVBhVFhr0gHMAUFVX3lxTFBDUDBBU2NuTHF5dUdKUTkybzg3ZnBaLTd1QjJWcEZJQjRJX0s5T2ZkQ2UyZjdMQTVHeXNiQV9nc3JMV0tPeURmSHg4RGVLeDktVjNjYzRVbWNTTHVCbWZOYW5ybWQyQzBndk5fWGs0bEE3blFmTzQ2Q1BUcDlieHZJQ1p5Z3RjeUlzRzlGdW92Ty1WRTctTVJ5Y2lya3h3N01CS05KdWticVFfRFdZYW9uWkdtUVhic1RQYnZCZmc2NFJmMnVIOUVqaUlTUA?oc=5,ta,2024
2024-12-26,Hindu,முதல் தகவல் அறிக்கையை வெளியிட்ட அதிகாரிகள் மீது நடவடிக்கை: அரசியல் கட்சித் தலைவர்கள் வலியுறுத்தல் - Hindu Tamil Thisai,Hindu Tamil Thisai,https://news.google.com/rss/articles/CBMiugFBVV95cUxOZ0xmOHh4Ukw3a3ZjcWZKZlZTU1ozREVvNTBPMXhmV0RvamhMdUctTkVaTU95b3NXQWhGdTdfTnRGRWxaT0VaMUtueG0wNVR6NUZ4QnRRVE8zTjViYVVydVphRU9iU2pyRGhpMVFTU0M1Q1lId1JYZlBkS2tibTlMNW5hdFFlb25vUHM5bGNQUTl0Q01SZ0RiWHREZHhscG5TQ0ZWYjMtZ0Zkd3ZCNDMwY3JQN2llRUk5c1HSAccBQVVfeXFMTVNUR2s5cmxKS1V1QzRnY083VDFWNkJGbEpITjRxV0JJXzBLNjM4d1hNa0NyWDdDSEJsZnR1YWhoSmtyQ2lkWXhVdjJiLVNFZXRxSnRBanBBcjhtUkNlc00td3lkZnYwOHhiUFNocXdFeWJRbFMtdkJBdzJxTDBXdzlrYjVKRjR2MnluS1FNdm94OGVaejdSdjJsUTZ6Z3hYQXpOLXp0bTRVUjlaLXFfbE1feFBZRHZ6YVUyQ2w3LTJxX01iR24zRQ?oc=5,ta,2024
2024-12-27,News7,பாலியல் வழக்கு | FIR லீக் ஆனது எப்படி? சென்னை காவல் ஆணையர் விளக்கம்! - News7 Tamil,News7 Tamil,https://news.google.com/rss/articles/CBMimAFBVV95cUxOODdKeGFPekdlRTY5Uy0zM2FpMjdsT1dPRTd5ZjM4MUxoWl9TelB6ejVOV3ZMUDZEZXZpandiN0RQVGdUQzdoQVJSZ21XSVFTU2dYc1BZUlFtSDBhMG01Qzd6RmRfNTMxak9HTlBmSEZBajdtdno5U2U0amtpTDR1eUxZdHFQbGdGTzBWX1NacElVUTVUT205MQ?oc=5,ta,2024
2024-12-31,Daily,எப்.ஐ.ஆர். வெளியான விவகாரம்: மத்திய அரசு முகமை மீது விசாரணை நடத்த வேண்டும் - சி.பி.ஐ. (எம்) வலியுறுத்தல் - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPRjh3Tll6N3hNS0k4bUQ0dVBheUtyTHNyUzc5eHo0SWxVWEF6NUlYR1ZGQUZERUZFVklVRDQzOW96Z08wUThTV2xTOXVseU5CMkZfUEV5LWdTX29uaE1jdGVkY3p3WXJqclJ0YWNtMENtMFZNTXY5R25XaDFXQmt1ekZNR180OFppRUtiOWh3V3VFdWN4dkp2NnpvRG50S2tIUDhKRDIwRnlBVzN1ZVQyZU9vSkp2dlRRMXdXVHFqeVfSAc4BQVVfeXFMTXVHTkRMSlVvWVdhbWFaRURMTGRlQTlFc0hhUmVMS2FjM3lRdlJzSlVoVFNFUHQ4akY1YXdTUmtMelhOUFN2UWpfMy1CbER4b1VIdkNST2ExVE9pcXh3amZ5eUY1eEwtYmpTa28xZU5ydjgwTXA3aUhRMGp2WTRsOXZKcHNyU180dWhpNzFrZFJ3Mkl6SUJMeWIzQWNIZVMyNEQwT0gxWkY0eHhqNk5mR3JSV2REZzFNUENzcXVMZ25wTjg0cU9pa2VlVFRHbnc?oc=5,ta,2024
2024-09-19,Puthiyathalaimurai,டெண்டர் முறைகேடு புகார் - எஸ்.பி. வேலுமணி உள்ளிட்ட 11 பேர் மீது லஞ்ச ஒழிப்புத்துறை வழக்குப்பதிவு - Puthiyathalaimurai,Puthiyathalaimurai,https://news.google.com/rss/articles/CBMisAFBVV95cUxPb05HTUhrUU85eHVEM3cxd1d5ZXUtRURxc3dHVFBBaGZLZjl5NUUtQ1Y3Szh4aU1MLXBjNE9FTDRQRWVRdER0Y0czR0NwYWM4TFRSRmNSeUZ4RUxGSlY2ZXJ5S2dWS1VUU012eFJaZWxiVzNoM2ZpbWZFMHNPdjFoeEUwcXhfbkp5b0xRR2prcHlranBUMmN0cUJCM1E2TDBsc3d5aXFZX1lnM2FfV3JTNtIBvgFBVV95cUxPUl9xSTdWRDdZU09mZEo0R1N6Tkh6RDRkN2dldkdoQmRuOW5kU242MlJ6NGkyWHRiTE9rSk5BTGFnbDUwN0xEZ182b1p4MVU0UVdTNGJ5c0hVLUxaOTZpby1vcTBqLW5IQmx1UHo3N1VmMzd2WlBhYzQ0Q3Q3dXpzN1R6eGhBY3dsbXVyanJ2QUFWSU5iRnE4NXRaWXpNaHFwcHk1MEZ0bVhOSHdsMVRTVzhsQVdYSlBRd0llUG5n?oc=5,ta,2024
2024-12-26,Other / Statewide,FIR விவரங்களை வெளியிட்டது சட்டவிரோதம்- அண்ணாமலை - maalaimalar.com,maalaimalar.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxNb1loRlhQR1dadzZETmlXT00zcUxxLVVISjdDVm41RUJ4MDVXOTNvRTJ4TXd1MjFuT0dSSE9lajN3MzdSTFFoVUk4S1l6enRvSWd2MDZnTkg2Zkc3VjZ2TV9YUTIya2MxQ1pKdjBhdHFXZjZPZ2xQRU05SGxlYlBJdGNCSHRXZ9IBkwFBVV95cUxOOFZTU1VOdnhTb1dhTUkzbU56UjFXS2RNTmNSbGw0bXp3VHlyZzZKYktQR0ZmMGtpVHpQWFduMldoeGYtTGVLUzAtMy1LZVlXV2NJTDdWWU1VQV85RUEteUpCSDJGU2o0THhzSlVQdVZRdFR4NmJtdFdhb01rcVlSZThSclcyZUFnNktfX011ZTlDOWc?oc=5,ta,2024
2024-12-26,Other / Statewide,அண்ணா பல்கலை. மாணவி விவரங்களோடு வெளியான எஃப்ஐஆர் உடன்பட வைத்தது எப்படி?- பரபரப்புத் - ABP Nadu,ABP Nadu,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPTHd0QjFSZDdXQmJEelVua1FnYXdBbXFPd0pNRjRNekI1MnlEYWFaQXRmQTlRQldjTXlDUXRNblZYM3NuNkVJQXZaRGF5WS1WWmJQMmd4ZG9pdDFvV1ZTVDItUUhWUkNSWHZoOW9NZHp6RWV6STBNUmJRMERFbHBGWUVQV0JnS24wcTlkRTlpQzJ1WTROdFM4Sjk4TVpYNWlWcGRuakU2R2NhdGhUUmY5RWIyZzlnQW94bFhEZ2lPbTVlU1hsdU04YTFOTllPcU8teXZ2TVBrUmtmREdrSXJZUzJyRFdBTEx50gHuAUFVX3lxTE1wSmp4cTRBTDNBRHRXUkY4STFwa2NhaFM0R2ZUX2Q4U0JhamQ0dlpFRUtGVzBGT3JIb0Z1VDhubDFHU2tsekszWUlaY2Z1d0FiUW9aNHVnbXEyMHZ6MU5xdjcyQ0VtenE4SWtqNDF6TTJGUnhZT2hnRkpVeXZra09sS1pSLVZuTkU3dExVWkVnWE1oXzJxQnVpX1hOcHZQb1FKM094and5a29HX09XLVJJd09VbVNoR1VOS3FYNTliY2RLaEsxR3E3MGs1VXg1Ymsyd3hxdGZkUVgxVjBoY1J1ZUVHcDJFY2JzU0p1SEE?oc=5,ta,2024
2024-07-14,News7,ரவுடி திருவேங்கடம் சுட்டுக் கொல்லப்பட்டது ஏன்? - தமிழ்நாடு காவல்துறை விளக்கம்! - News7 Tamil,News7 Tamil,https://news.google.com/rss/articles/CBMikwFBVV95cUxPQkJacDhnX3Bwa3ktZE5UY2tPRkZubGhOTUlPSEQzVDRJSFpCUHBWQWxMMDVtWFBWdHJHaGdEX3Bhenl6NVFHM1U4UmNOeVdsaHVlbE1CZVJmbjJ4cGx3SDJKZHFRUTh6WjZqOGxCTVF5V2k2VVRaY1dvR3BCTGcwdnQ4YUdqWVpUbFVsdlZJWV85b1k?oc=5,ta,2024
2024-12-25,FIR-ல்,மிருகத்தை விட கேவலமானவன் ஞானசேகரன் - போலீஸ் FIR-ல் புதிய அதிர்ச்சி தகவல்கள்.. ஆடி கார் யாருடையது? - Thanthi TV,Thanthi TV,https://news.google.com/rss/articles/CBMiigFBVV95cUxOU0Uzei16eF9WTk1RSERXYllCN1RKSVJPR1NqS3d5S2dFb3ZiaV8wYm9CYWIzeE5NRkpSRkVGVnVsNzNuOUo3TjZodk5YSmk2UnVsd19SOThGbVpETVZYSU5seFFwRnRqRzhSenFhWm9qVXpiTFlMV1BTVUk2amVDa3hPQXM0Tk1STlHSAZcBQVVfeXFMT1lBRUhpVGxFb3VUcU9ZalhzOTQ0ZWRmS2V5Y3NBZm5iSXR4RVNNLWQ1ZkFtSFA4Wl9LeHJVQVlmamRtQ3lOYW9TZ1JITG5KTlhJeU1zUFpPR2FVRWtOdU1OcGZUdHFvYkhzT3FZVG40U3EwS0l4al9RUVQ0RG9zQXZXdjlTZlBQVmdEeG5nMTU1ZDVaeXJ2NA?oc=5,ta,2024
2024-11-09,FedEx,FedEx கொரியர் மோசடி: ரூ.17.5 லட்சம் பணத்தை இழந்த பிக்பாஸ் போட்டியாளர் சௌந்தர்யா – நடந்தது என்ன? - Puthiyathalaimurai,Puthiyathalaimurai,https://news.google.com/rss/articles/CBMisAFBVV95cUxQTGR6ZFJyRHZJdlVfdW15Tm9mbmhCdnhMVzN6Sjhkc0FYVDZ6MmZBV1JaMjU3bzVLR2N5SnpYVmtxSHpOblAtbzUwNm1lYlY1NDdwUVBSZEVEUEFySnFRRVNWcEEzV1ZodHBoRDhoZmVKd2xXRzg5SXNNcTBBYng1QWRmN3h2NDhta1d3dU9VZEFSMlJDR1NiM19QZEJTUzZzUEpyaXJyanlZN1Z4YXgtQ9IBvgFBVV95cUxOeVFiSWx2c1ZaZmJGaTgxdUFJNkdEWFZXb1BpOXoxLU9oOVVWS1FCc3hRdTZkN1JhUTBraFBDWW56UTN5RXREUGwwWk9Kdy1LSDFick9kOG50aVRuS1hHdFNpUEgtNU4zSXR2QVNNaUJsaDVwcWdaaS1GRndQWVBBOFZVUkJXaU1xeUNXWlotLTZYYmp2NVdrVDJVNFhnNnM2Vy1PTFNoVW84Ymp4WEJGWm9GQ0dNam1mSTF1aDB3?oc=5,ta,2024
2024-07-12,Hindu,குழந்தை திருமணத்தை தடுக்க 1098 மற்றும் 181-ல் புகார் அளிக்கலாம்: சென்னை ஆட்சியர் அறிவிப்பு - Hindu Tamil Thisai,Hindu Tamil Thisai,https://news.google.com/rss/articles/CBMinwFBVV95cUxNbnhudjlGeHhnMWtTZU5xNl9mSFRKTEQwY2dpalRiU1Z1THMxYTQ1UG9hdFFvWS1XMDdSZ1lGZXA4WW8yOUV4aU9PcndwTlVzUHZKRDVMN3Y0cE4zMUlubThjUmNjVVpDaVZRcGdneUZra3l0ZE0tcW1pb05aa2RqbGx6UG9XVGJWQVdDQmFNWjFNQ09kSHlkYlZmVHhhOUHSAawBQVVfeXFMUFJ0UlpmV09HMHVnUGpsZEduY2s4dlBMbkZ4ZE40RGNUSTh6RFpDT0xROTN6eGpmVjdEWDI5UVgzZHcwWXk0X3R1MmxRTG4zNll0REV2YXlUVVBMUVB0MDRzYVpmWFlDVm9hVUpKdWhpWGxJekVMeHhSMUNNWFMwVU1nNFJXQjlEQkl5c0Rmb0hha01BM2VTMDI2eldWbFhVX3U2bDg0bEZ5clgyOA?oc=5,ta,2024
2024-09-06,Daily,தற்காப்பு பயிற்சி வகுப்பில் பள்ளி மாணவியிடம் பாலியல் அத்துமீறல் - பயிற்சியாளர் கைது - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMivgFBVV95cUxQR2dZREttRUF6M0ljeXpSejRuZk0xX2VLa2VkSWZTcFZvalM0LTBSMW9zVTA5eVJaejNLaGdUNzNLRXpHcTJrT3pwcVhVVFBLem1Sd2tRSWdRNVBKbUc3NjJCcHY4cVBYcWZVTHZmWk94U1BJa0RzU0Zhb1cwWDNwdXNrNU1PdURJR1pMZkZtNThMcUxyNW9nc0lWWlN5My14OFpGZGNQNElHenJvdXFESUs1cHo4YjJ4V2NMOTFB0gHGAUFVX3lxTE9SdGE0ZHpSN0dNcTNfMTZWaW84eUROZzA4UUdKSkpWMUNlZW1IdTRuTmJ2STFTS281OTZpdl8ycTV6dmNlWWhjYUtzT2UzZnFNekdWWDRJbDdmVGVFNldBZzFoN1JQdGxmenZURXg0b0xTdE5jQmh6TDJqTTBMZ0E0RDRZSDBmNzhsWjFVUGZ6VF9XVDBFbFA5a2EyRklZc0hCcE5ETmhhNElfSHMzVnRZV3ZxT2E2SjFjZ2hCY2VNazhmamVOQQ?oc=5,ta,2024
2024-07-02,Daily,துப்பாக்கியுடன் இன்ஸ்டாகிராம் வீடியோ வெளியிட்ட வாலிபர் கைது - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMipAFBVV95cUxQaHAzNmxIaXNOUWI0MUkyRDJUVmlLMFRRbXkxWFFVRGZZRGpiQkE5OWxvdEZzTzhlWnB3RFJidEd4c0ozRHdxSWtWM1pFMDctM3RuVVoxZi0zT05BeS1UWmtMakFIQmJHMXBQS0tScjltR0lzQjJ1YmhzVmgwUF9oQmRiNGlUY0JpUjdrSi02Nk9UMWxRNGVsY2dqOENZMnlpcmc0X9IBrAFBVV95cUxNR2NoRFpmYkFPOElEUE51OWtsaExZVk01QTN6SHE5NHZiUnNzM1VrMnhkSjJhS0pfYUVmenllWGY0RU9ubTdzZjAxWjZVQU1hY1pTYzA5cTRZTXY3UjdjRFlKS2xpaGlNUE5LQlpjZVhTc3owdU1ZZmNRcTk4TzBlQWhKbVhuREwwcy1hU3pfaWVDSXRzLUlsZURtRzVpVmVRRDBIbng1ZWl1ZmJ1?oc=5,ta,2024
2024-07-28,Daily,பாகிஸ்தானில் பயங்கரவாதிகள் 38 பேர் அதிரடி கைது - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMijwFBVV95cUxOZ3FOSVpzVklzVDhyTFFTS0E4T2kzRHViVGNWSzFmUi1aeklWZWZzaDBmaEFhTEpzRk9pMGVBd3o0WERFTEpINkR2QjJXQXBmX2ZRTzBpNm1QYzE2cFdRNFdFeFhBMmltQ3h6bGEzVmV2a25rZFJmYjVQajJQcDJwei1VbUgyQWltX0lfMWYwRdIBlwFBVV95cUxPekpTVEJGYjR0RnRxWEM0dGVrZDNwaWZ2MUJjWWRMSnpkbmJLMHRneGthOVBfcllZbm1sdDdPWkxHMV9rZ2xJUjhCT0tzN19ldXpGclVBRkx6Yjc3MzR4NVVhZkZYS2UzaFJaYlhNUmFpd0tTWktiNl9CVXZBa2tIQUFDQ09qRFA2T05LVHpzNUllSTIxaGU0?oc=5,ta,2024
2024-03-30,Daily,மராட்டிய மாநிலத்தில் சட்டவிரோதமாக தங்கியிருந்த வங்கதேசத்தைச் சேர்ந்த 5 பேர் கைது - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOTmtIUV9ISXdsUU5OSXdKZFlCa1hFaVVaLVJFa0phb2FkRmhQM2MxNWMtRUo4S0RXQVN2X2FCMDh5Ml9fRFlReTlLTHMxRkwySWxqN25GRFkyNF9ud181THN3TWpGUEt6LTZfdFBMM28tOEd3TE9kQWZGcS1YTzBsRDFkU0QwWUtXLUxIM0w4NHNkdHhzZUd4U2VWYzdOcVhrQjJ5OTZweV81dE1icFFTU3YzQWlxZEY0d2NScTdSM0pHQkdlWFFYX2ZJaWlCVGJ1Wk16eG5oc0TSAeYBQVVfeXFMUEVuX0E1bGRqTl8tLWZCSUVfbEk0OW1faDZjM2dZY3hudnhESXhJZmxkZTRZNGZwRjZpeDhMVXNpaHVEc1FaUEVGM2tlTWd3WDc0ZkF1WUk5NTIzOUl1SjQwUXN3bnp3Q0dGQlBEVXJlOHVUVjNpaFpQbW9iMzJtVEZnQXI1TkNPQnI3RTRlNDQxSUxCbVFTdlVUdFR3azJ1TWM3TlU4TENYdEwwUF9rd2hrekt0QWtSY0l1X1ZwMUpwWXFYdmR6VFJIWmdaR1JwRUJiTmlOcTQwZm5MQ1JacG55S25Hcnc?oc=5,ta,2024
2024-06-30,Daily,கர்ப்பமான சிறுமிக்கு 18 வயது நிரம்பியது: போக்சோ வழக்கில் கைதான வாலிபருக்கு ஜாமீன் - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMirgFBVV95cUxQQVJWZUk5RDYtMVk3Si1NS280eHg3YzliUnk4cF9XckZ5eTN3OW9hQkZuQVBDaXFkR080X0pBS2trOXVKNmVTc0RZdWJ0VUJBOTBpTTFIYVVNZVNEOUh2OFlhbEJ3eXRHb1FrcHdwRWxRTU11WGdwRWZfTzV6OTk4UTNFbHBRNFJuV3gyOWUtUHVYcHYzZzctNm1PdGtGdzRqdmNRbkpwcGpQNHlrSGfSAbsBQVVfeXFMUHdCbjVDanRwUXZFeUhMZ3lPbDlDbXBiVlpoemtWQW9XUzNfQWRXM1lnWEZaamhndmhWYjRKTmJTZzRZLW1CUndETnN2UjN4NFhpaGk3VnlFUzM5SVkySXZzaDFHcXc5WlF4emVIVmR1Z0RSZEZCZ0x1OXJCQTB2R0E0VS1SWUxGakhQaThZZ0xxZU51N1dwZlBtZDk4cldBM003S0hyQkROMGZvT2dZbU54WHhBVWtUV3hPYw?oc=5,ta,2024
2024-05-03,Daily,என்னை கொலை செய்ய பாகிஸ்தான் ராணுவம் சதி - இம்ரான்கான் - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQa3hDT1hSYkQwcWJuT0hRVUtOS2xDZXp6ZE9KdjNqVzBCeW9ZTDUwcUFlYnVlc0djMnd0cjk1bnVTZ2MzZWNYZGVBTl9KWWxyNFBiNFFQYVNhQlctNlNNazFHN2xONXJZdm1meWJONXJJdWVLdzAxOEVjUS1xa24tREZGQnBzakpmQjBpaWVNbmQ4RTVUZVZ1WXZBOUg2bjUzSUQwczcyU2hhd2Vpa3pjbTBhTHJYd1JjU0xOU1k3MFl6WjZWTllocNIB0AFBVV95cUxOUkR0dV9LcF9mZUpleDBwWEotU0FRQkRsWHVDbkw3OVR5dWJnZU9HaXE3bEpQODdzZWN4RnZtNzRNRUlwcWQ1NmZ3LTJhNkdXdzA0X1JQUmgySVdIQVdMS1RYNTB4aU92YWNWZWFkYmtadVpXRS1rcjh2SndVZUdUSjc5QVE5aXUtLWFlUVFyTXFHdllZYVU1Wlc3QVkxZWt1NWpJQWVmR0VVRnkyMGFtS09CdnVWdlpuVUE0MzdsVkU4aHI0WTNXUDd3dURWNGZE?oc=5,ta,2024
2024-03-20,Daily,ராமேஸ்வரம் மீனவர்கள் 20 பேர் கைது: விசைப்படகுகள் பறிமுதல்; இலங்கை கடற்படை அட்டூழியம் - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPa0U2NVlaTExOanE2UktrT3NtVzBiVW9tZGIySFo5M3RhUmpDRm5GUWtOQkx3QjZISFI0V1p1SjVEU3B1S193VHhCc1hUa2V4RWhzSmhDY3RKdGpHdjVtS1psbHRXNVJoRlhweGxYemxsVkxyWTJqUWoyVlpBcHBCaWx5Xy1pRjN4TW5RSXFoRlZiUGVZREJJbkhNYTBMeGcyYUwzMm1xSXMyZEo4Z3A2bkNtY2FvTEZKSDNxWVAyMjHSAc4BQVVfeXFMTm5xcHFVRjg4UlVtMld4MVJOU09VMTZYUXZvc2UtYnY0WHZJWXAxdUNFeWF5enpXV3E0X093Y2pCVHktbUZoTkVmRlRLYnRicmkxVnVWZ0ZWQ0ZMRDVtZl9BSG9ZajBHTFVJeDNnc3RNZVZ0TmpBdUxjUmtoYnl5bmN3ZDdZRzh6TlF6QWxBUXRjUnhpeGNPenZZbHhqOEIyS1cxdHU2dUxLUzZWNmYyT2hjSUxzV09CMzUwVEt3d3F4azJOSFd3d1BiSjhnN1E?oc=5,ta,2024
