date,district,headline,source,url,lang,year
2026-05-31,Madurai,Decomposed body of woman found inside car parked in Madurai workshop - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNNktYTHF6VU5PT2djMHhqMkE1SE9xOE90Y2gyRTV0cEs4N3Rlajd3anZMbDhRV2VhR2g1RHc0WTI4cnZSdEtWYzcxc1gwUkpRbzM1MmduRUhkdGZoRTJVZlZhbjZGWlloTDYxYUcyR0R6Y1JuTXhRSDlER21leXlWQUhaVXFyUEQ1RzhFaGtBT2owejhlV1BNcnNTUTBsY2ZkSkpHQXhEOEFjZ3N2S1U1Z0JsOVY1NnBtdDIxWDE2bXRIZkRwYVBudE9ESmpzZGs1Y2fSAdgBQVVfeXFMTlhmVmtsNlpaMVhiQ2QtYmpBRXFoOWp4dGtUckdzWl9GOVcySG5QWGRwTjhKVEpfY2FxWTFsMEJfcE5SdFI0MzlDWk5iQUZ6cHpqSXBZU0JETUZvbl8tUlRSdzhDTzBPZlpzSjM0QWh0VDhYaHF2aHZLVnhrNUZGdUJuczhQa2VsbV9xelZkQ2xwaDFmR1E2Y2ZOb1cxWmI5X1NRNS1GOFBvRDBJX3ZldHNHTl9GS1k1aGR4dFhlaDJtOWI5UUFqTVp6WUZKaFVkODhnc0lLYnZz?oc=5,en,2026
2026-06-19,Hindu,HC acquits man in murder case taking into account mental health condition - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNNjhESmVfTWlKWEVYS2RrdzgyVjZLV2o3bzZvVzlQN1Zob1JjMm5OaG1TZU9RVjF6TThHVmxhczQ3Ykx0TDhYWHZ2czRSMmVyZnliNXJ3Z0JsVDBqYjI5OWI2VldKVG9xUVdHNmphS0JnWmc2azNHVmNpRGVfZ3pyY3A5STJoSW1zQUFUY1BCa3VDU1dCOFpSSTR4MzFTZ2xOLUJnLW1kbFg3aVNwdDJjVHh3bGQzUHRzeUxyUFVZSGZoektibmYyVTlwZm56MmFrUFVqNNIB2wFBVV95cUxOUXV5WjB5MHJBUV9BaFNRd1J0M2g2ejBHSHlnbENmMnU1ZEt2bm5JV3FEZDZwWTI2UXdaY0ZEbkJYeFluT1Z0WG9tblhQRWVYWGIwNUoyXzdfZ291RUJmZ21PSkswZ0dQa0lvenRfV3o4NTExQ1J4ek5MN211MTE4TTlaS0dWYm00Vjl4azkxU2haRFgwYU5razhwS1AtSUxzYmkweE0wOVFaaDJxaUh6N1htbjJGWDBBRHF2ay1majI0WllONXZNbE4tQmdOcmJDRXN6TUQ5di1nTzg?oc=5,en,2026
2026-06-30,Chennai,Madras High Court confirms death sentence for man convicted of sexual assault of three girl children - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNN3o1MzVnTGNrV1VJNFBPNU5jU29XeEVRT3dNRll6N0pyNktPZEYwN083Ny1ac005UWx6QVgxR2dVbk0wZHZ3YWxZbzg0YVlhNDJRSHRIblY0c1gwM2hrUXhLWEtma3BRVEVra3NXY1ZIckVfVjV1UEI3R043YzNwYkppVHlFdmR1SnRCdFg2aE1nTGtXdTJPc1ZnTlM0WktwcFUzb2xkaW9sZ01pYUk3eUNUT3RpNU55VUotSWhUeUJ6amhyYjNvSkUxOWhlRDNySzlWTG03TkVSZGFDRk1FSWtXSkpRZGd1cVBEc2JONWJidmZmVTgzU3BwdGtwSFnSAYYCQVVfeXFMTkdWU3hPSWFLdVVmSUdOS252STBNb01NbmdjZHR2QTNLb3ZaQS1zWnZXQkV2T0N1TGFOLV9TTGRLMjl5Z1JHT043UlBfRWcxY2NQeUZmRkpac3RPMTdDOHBNQ1Azc04wSERoUUg1LV9adFZubjFodVpIUzFtOUViZVViMFZIdXhQcGJWS0xmMWxJUHdxYVN0S1NVU0pfUlZRN0lGbk1jX3ZfZmxqLW9aRHVVZ21aWlZHWTJyRHdXYXY0ajY5MnR5bnJlSkllWHdfOHJGdmd2NXB3RWdBZmdEZFRGMnJWM1JwTWlUaU9lNWstOTY1TUFOdG93ZXY2cktna21tYUh2Zw?oc=5,en,2026
2026-06-08,TNPDCL’s,No incriminating material found in data retrieved from TNPDCL’s stolen hard disks: Police - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNTW9RWDNacGUtNFRuUzJiSGU0TGJyaEFFY0l1ODA1b0FJdmlCU3hrQUFRWGp6LUNxM1FvRXFPVlVRTlZIY0R0TWZHWDl2d2ltR1p3dUZTM0NiSEVQbEtMcFhkd0NVZXl3T3dycjJCWlNTWWpHWnBRMzJ2TWR3bFdkNjF6Skhabi1oc09pT040eXpoazdEN2tQQnlLMVhvbThhU0ozQi1mdUhIb05mZm8wdTdRQnVnOFgxY0NvOU1ZNFFUaEw3VTNkT25pNGZySFNVMXFmMkZqLTNWT2tFMWVlbXRMV2N2eGVieWFuNG5ZOWvSAfcBQVVfeXFMT1YzcHdGcWVxY01QaUZmRkVqQ1JZVi10M0EwR2dxOGlxaVFnVTRhZ2FWN1pDSDdJUU5XbHNiVkt1LXZneTRlVWkwU1VZTkZTMl9hQ1BfREUwZEVvOHhfb2FCdDBGZExJc2hsUW5vVmpQWG1aUVlFOUxwclZXTjNrWklmdHBkcWxULXJNTU5IYXd5NkVSazctR2JqYWpxRWhmaFlGZ3Y1bHB1ZGZzZmNKV2QxWkVwSDF2Rjc0emZGdnRaY2p1bmxSNWRaakZuR29mZ0c1QjFleHVyWnRVUmtNenZaTmhubGdJTkZwdGlpeGl1ZEd3TGl0bw?oc=5,en,2026
2026-05-23,Neighbourhood,Neighbourhood mourns after murder of girl new to the area - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMixgFBVV95cUxNVXZxRnkyWWpFenUzZDY1QVhaOGV4dzQ2RGZqcWZKS3NsMUY4RWNJWGgwYU9KNTg2bTlLN3FfYlk0Mk5DZFJNVmxYY0N0NllRSVp1VV9aMUdwdnNsMlgyYlNiSk15am9QRHZSWEJwMFloR3c0S0E0WHFxWlU0aVpPMUNVLTZSUGd5SkotdUVoX1VZS1U1Z1NsdWVTSVBad1p5N0RDTWlpWlNqaTY0NWNybmgzM3hqeTcyT3pObjBfNVV1M3RuNlHSAcwBQVVfeXFMTlp5ZHBwZXhtelBjN1NOYmh6WjByTWw4UXVsejA2aURzSDFTMk14Tm1MdnZReFZiSXFVOENBczJkQ25nT0F2b2hGajJlVElrYkVnZDh4dXhhQ051TS1jREJlTnU5U1VvOGpmRkpPbUdOMkRZVVhFSWU4azh3dndETENLY2RBUnZnWTF3Sk9lb0Zxend4Y2s5WlBnQWJSa0ZnVGd2MzZ4d0QyOGE3cXFtblg0OE9QMzFsUDBHSVZEd3VBN2Q0WlRsVm00SVR1?oc=5,en,2026
2026-05-23,Sulur,"Sulur minor girl abduction and murder: T.N. CM Vijay expresses shock, orders swift probe - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPTXYya3cwbUNNeTdmbDRfaTZfUDhzakNfV2NVcUEtS0lhdXFVdzZxTENBX2hBaWxORXNiVTVSaXdaTVh2ZXVJbWduSGU5QUN3UTl6T016RkMxMXhDazlETmxLcGxleFlzTHdtMTFUSlhkSkZaYkFSUHdHUFF4TUhITkxnOV9qSUliT1BPcmR5eWFGbVZfRHE3ZTVwV2k4b0lGTGhOU3lpY3d5dTNPNExtdGFfRjRBZjhBblFxTEhPS2pBc3hfMDExRU44OEJZLVA1RUN3VzRzMTlXUDhPbWJkNEN5Vmd5eVdoMHfSAfABQVVfeXFMTnZBZFBHeVFyMXlXalBQVjNvZlFEZWY3WVE2bk1Xd0ZuMzdpUlFlVXhmOHd5RzVoNDJ2NUF1eHZSbGJtaXNERi05N2tTdjlnbVQyRktlWV9LMHpOOW5ldGtmZFVQZVlMYS01M1U2NmNjWEc3X3lXdXMxeWlfMVRJakNGaEJMZEJ2c3JzaFJqUHMycnFocG9kRUxNTHhlcGRSMFFPMVdSRDJkZXJ4V3lRbVpfdkMyMWNPb3dzenB0RFpJdWZWTWpBNllRZEJTbXZJVWZQVWJielVrQWdwSS0tS2FzTGx0VGlLNlhJUk4yRUc2?oc=5,en,2026
2026-05-23,Coimbatore,Coimbatore girl's murder: police arrested two persons - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNT0NQS2N5M1IyYW5vZGxaU1l2a296QUl2RnhJM1ctYjB1dXE1d1VLYkRUVUJVZ0xSbXhScl9kdGR1blZLZlUydG1hRjc4VUZDVWd6UFQ4QjdiVHVhYVhBSFhFRkJaM3dPeXNTLU0wQ2ctZjFMUlBrMkIxWmQ3ODc3SnZMSkkzc1V1X2xpWHNUNWJKNjJZMzM2SGhuY3V0bWZFMjlHaUctQ2haazgtSnlnWDVwM1JBZ3VZY0pxcUI1T2g2WHQ3NWNuVFJROXdUSS1Yb2VhONIB2wFBVV95cUxNWjczaGE5V3BRWlFhZ2hvTnBabjVHZGpwY3h6RDJESkFDSTFSV3JndXhONU93X25KUUlleHZQMFlhdGs3NVJZSnR2WlFWQ3FmVzZ3YzJmb05LSDBLc0pYaUhhOVp5N0MyQm9ZQlpzb25mWjRiV3c1Ujd0UzlvZTlSajRaa2VwUWthcVlZTWZiaG5qcTdlczJVQVNwSVVKNUx0eGlYaHRnSThrdXNIMkVHQkdFaFByM1B0RlFVdFJQVmlJR0YweW05YWFIUm11TTR2ME1NZ0hNRHRVY00?oc=5,en,2026
2026-05-27,Chennai,Will accord top priority to safety of women and children: T.N. tells Madras High Court - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNTmVnLWFWTlZMeTFHbXVlMWlXQjRONU50SmNVZ0pZV3hZRVNYQ3hwQWVBTkFWZlg0SDIyYVRiM2xTOXU1LWg0V3p4akpWR0JQakpXQlJvZzFIdzVvajkzdkY3a2V5U25qYV9Dd3BTUi1LcEZIejhUV2h6VEpCT292cWdEVXcwZ29HZDZlTWUtVDJsMUJDTGxrQ2wwSUlvSy1IZFUwUUk1ZFVucG1oa1BvQnBWR3U2REdJUDlkb2loTm8yQllSOTBPOEczRlNZbFJDeUpUOU9kZGVYZlRYbldzWFY2LXJtT1lk0gHvAUFVX3lxTE9PUkFYZVBTUlNMTmVRbGhtSlF3aDg4LU9iNzF3VWpaeWtYc0pJTjRyOWw5ZDVGLUpFNUZtQW9fLWFiQVpWa0Z3TGd1NV9Ma2ZvQUxDSWwtRi1adDlBbnU2M2JFSVhSQ2lmYlNyRHlIQ2h0X09HSXJRZHN2WmkwWFFibmZqaWhxM29VTHpnbFU3QmV1N2tTRFN2YXVhQzRFOHhqcklXeVpNME5lSFR6UU9TV01zM0VZbDlpZDRpVG03d1dvNWd6NDZpdE92aF9haEhhTHNQNWUwLXdUX2Q0OGJZOVhOa1dYSUFZTnZmYWpR?oc=5,en,2026
2026-06-03,Sulur,Sulur sexual assault-cum-murder case: police get three-days custody of two accused - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQYUtlSU1wN2Rza19yZm5HVFVrWmdwMjNHazNDd3lsVVNpUHJFVzNxcHV0dnhSZjN6M1JFSHdUcXNmVjBDckNPRDFJSHV5eFEzYUJsQ3lyRXJwYnd6ZlNMQlA2V09oa1BZdXZraUctNVFIMEdmYTNEMUJwVFVSR0N2Ymtra0VPMlo2SEZwelVyUWEyMDM2UV95Y1A2S1pPQS1oakd0eEtLYzV5Zk0wRXc4ckhUZmZ5OEF3ekpETEszekR5enIyZDNZRHpib2RlRXlZNnZ2THREUG9LOUlVUlEzeDZaSlXSAesBQVVfeXFMUERpdWZLT1gzUVVGSmQxMTBubF9YNmJwdVJza0RJQXZCOHl2NkJORkhNZGN4SEVzR2VZUHlDcWotbFZfc2lBRm9tdERvTUFjOGJzeHVyRjdHTU1pRVFNaDcxallSci12a3JXdk55S1hWOHc1cFNnMHFnbHp5VFlEbnVTVGVKZElXWnYzTlFuLVhxcjQ5NFBJU1pSNG5XLUUwek94cHdKa0pVdnpNUmlRdEptMVBZMGZZLXFWZnltMjY3eHI5VVN4UFBFWlNubHhBQnhMMl85SmRMczI2VENucGh3ZFZVT0FzQWotNA?oc=5,en,2026
2026-07-07,Police,"Police bust drug rackets, seize narcotics worth ₹5.7 crore; 11 arrested - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNQTROUUk1TElVNkRlT1BlMmMzLXF4eXJFUEJZcTFKZ284UDdKSGc4RmVwdUZ6NHlCQzgzNk9xNnJrNDlUWTJpcGNkLWZFM3hHeGJhOVhWUmNNWnpfbENPLUszN0NRN2pNOFc5ZktSc2tQVlhJM3ZuMFJXR3FIcUJ3c2swd3BvUVkyaG5PejZicnJuVFk4dFVOMXEyVjhXSnlYNGFaem8tMFN6ajVtRmppT29tWTRUQmlTX2NtMVBSQTFfaFVjX0RqWGs1V05kekQwYXfSAdgBQVVfeXFMTnFCR3oyNTJnYmswZGIzWjlJbTByYlhfc2tQT0hCS245OFpaOWZWYmRBNWRYTThMamtTdXUyVDd1R2VIcHk2WnB2RXZPeU1hYWRubk1oNDBsSjdEcERZT2JXbmFZSVZlQ2pyNG9KSDdZV25BVlVGY2RQcXM1ZndOLVhHVV9fR0FlcnRYYnh3eHdzYjAyVUhBSVY2Wjg2ZG44Tmw5Vm1MVGpBS2FmX2ZSdkNTZDRDa0tLWVl3WkhIQ3dmQXVrclY2TzQwQnlUMlk0ZVVXOGpXZmlG?oc=5,en,2026
2026-07-09,Assault,Assault on youths highlights growing vigilantism in Perumbavoor amid anti-drug crackdown - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOa0lhZTdpRjZWRWR2WFVUUUdmaHU3X21TRUROZjNXYU5NWFFNdXlGWTZqWXdJUjRaeHpVZ1UtS1hyaGlJbFRiNTJrLTZrZzVxaWRkamo0dVV5dEh0YkxSSTk2QjBJVkdNYnJqWWUzQjRJc1AzNWZtOUlNVGlocFlrUmVRQ0c4UTNnaGJQY0h2eXdnV0JLc3FHZTZfU29tRTcxbVNXZE93TTZHZ2Y5NlIya2lqRVhEYWVVYmRDeFZUM0JoOFlPdklYNWJoU2ItTGtrRnM4cUhiSmg0UUsxcWU5WUhKNVB5dzVNX2fSAfABQVVfeXFMTm9ObS1JbWJzd3ZVYXQ4ajNsV0N2Ym9yYkwzWjVwQmpzVGZXaXR1UkpyV3VXZk5yOFJvSVVvWVc3a2JUTUxZUVVOanRaSGZmVF9HN2dtQmRDM0pFZlhIVW04eWpwNkZhVmc1QVhRRFRMcEt0ZzkxVzVOUE9LR1U3S3F4T0VQdlNVdGdxWnlETURHZlJDWmVjb0NpdUdTTHJjVnVKSEVQbVROT0FFTVhpODlRZm9oRTVQRnhfZXJtUTlQZkVmNUhfTk1YNXNkWFY4TlNldWVqUE00TzB2dzBxTVpuMGl2dEhWQWFReDdObU5L?oc=5,en,2026
2026-07-09,Chandigarh,"Chandigarh police bust Pakistan -linked narco terror network after raids in border districts, 3 held - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi9wFBVV95cUxPMGptZ3ExSlRXSFNpNU5mYXlGVHVBbk1WaUV4d1ZndHBPTUlacVZUM0hLdzE5dXN1c2dscEhPaksxamhpNVhUWlZ5UUV1RHIxbWd2aTc3S3BramJzZU84eThLbTZqNFZRbnBpR2x3Nkt0bHlCZEZPN0U0YzkzMk0yZ0psbXJwRS1rczRoUnZIM0dqNVYzeWZ4cW16UVJLaXZEaDQ5MExyN29DbFhSaThJTGtWSXFwQTlFZ0JQRExUZFB3LWpDS21DRDVOUTFsbHVSR1lzQmdRcE1ZbmxXSmRpN0x5c0N3cldrOFdaWWV6MHlrMzlhc2VB0gH-AUFVX3lxTFA0MlRlZnFzYm5oTUZjWFlhODlKU0RyVmhjcXZLN3VNNUtLR092cW9yYXlHdWdIZTNSaE5uTzlXMmtwUDRGajJVMm50TEhwakR6OHdwc1JMdDdMX2syejZwVmttS2hHM1Z6dW5HQ2FhSmNaVjNQcjdaMm5naHVQMU1Td3pPcy05aWltTF9oSDVoZkJicTVmYTdaMGFzMGMtYjRhNEJONDZTd1hPQWtFLXVmNGlwZFQwaFo5a0M3V1dkNGRmaXgyS0ZsMGtOd3g2cGpVWTRtNzRGR19kSE51UWI5dGdtMmp1aFVReHhDZW9UWnQ1d3prcUg3MG9kR0FB?oc=5,en,2026
2026-07-10,South,"South Indian States, Central agencies to form permanent anti-drug coordination network - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi5gFBVV95cUxOcUlKRi1fYkw3SGJNV010cS1DM2hVUU02ZFI5ODJOU2xOeVFzT3lQMVBkakJKSUFLM0I1ckNCUTlRRnBOTlJnZVpxTmxKb0VLYlpjeTZ0TkZGSGRxYjdrVWU2UG1BUGtkUEJZUDdIaklkWjh0RC1TQkxzRENpTi0zOGlLZkxoTEtIOGVLT04tRklQejV2U3pQRVU3VmUwRDkwSUlDeEVVM2xLcjV6UjZHRWk4cnUyQ2E3cVYyMW5GUWhzaHd3Q2hOR1dfY1E5aDJtU1JBbEstUFR6Z2Z5cWpWeXdQaEpNd9IB7AFBVV95cUxOZU9UcDFmUlNVdl82bHlzRFhuc21GeG9iZENDTjlwQkI1NlBabjd3VGdpQ19pMEJNYlgyZ1NmbHVUcF9jYVBYalp0QlVJV2h6cU1mLVQ5eVBqRTdENDNkQ3ROVmtwTUwxUklVTTdsdmlLY2V5Mk11WEJzdzZkQ2dGY3JucU1CdzQybDlNNmx0ZGRvbkVjdk5ybmtYdnlqSHNuU0tzXzZVVDU1RXlMMTIxYU9fQWtWUFJ1Rl85UTFzRFZNN1JIV0NWeEJFSzl1Vm5zMFJENmJoSGFmYmNONTlabnR6alAya1prcU9PcQ?oc=5,en,2026
2026-07-07,BRICS,BRICS nations adopt Guwahati Declaration to combat drug trafficking - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMixAFBVV95cUxQLWhZYmZfT3luV2VmandqNThtZGppTjk3d1NJRG04RUN6ZkFQZzN4Z3FNSkVFZkpuUkhhYlJRQWxWTWkwcFBfTkRnNDhyUmlIMDZ3NFpNX1dpTnlKZG15alk0bUUxSUkxMGRvTDY3NE1xaVh4T1ZnLWtJWkN5QkJPVVZJVUtES0pmS296QVQzMmRVcVluamFldkhhYTIweWYxUEJBRE15Qk9fSkhhWHZ5MHlkai1oeTU5UU8zcmVqSW1MaDBu0gHLAUFVX3lxTFBZTHFRTEctNHc1RVkwQkRja3ItSkVmcGVDdDlSeDl6WFBmLTZoOXNSbjIzbS1hRkdJN081WGZCU2ktbjZrcmVtQVQyXzgzUXdOa29UVTY3WkJNLTFCS043NzQ2RWFHTWhzaG1jVXVuY3AxdnBYNGE0WHFRNFFIVHAyNkJFNHJja0VrQ2M3bWRNX1F2RkJyRF9sYnFrWUU4ZVpfOExyRDJMaGF2MEZKUXlGbTl1d2ZyWThMYm5aTVFHYm5wei0zNEhwV1hV?oc=5,en,2026
2026-07-08,Ball’,No evidence via ‘Op. Hard Ball’ investigation links Indian Govt. to Nijjar killing: Canada Police - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMizgFBVV95cUxNQVRZT0VDQlJOSVhKaUZIY0JOUDV4d08wZmlYNS1Mb3ZMRWduellycG5CMFY5ZVVQN3NvUUR6elRfQ2swMzRmR29iYmRZQ2Y4WVRxOUNQWHBfVTlMOTcyazZ6N3lBT3hYUnVJM2xFWVFxdTlZQTlUT0czeU01enE2d0NvWkR5SlpkN090Y2Y4SXM0b19ub1RubXpYUWhBbzFjaWdQb1NLQW53eG1PTkh4MDhjb1g3SlgyX1g2elpiWjJJUHRjb2lUdkFUem1ld9IB1AFBVV95cUxOLV95c05KWDNoZUd4VWM4TUtEc19YX1VLRndacl9MRk5zMWsyaTdRWUJ6RXBrSjBCMjNfWG5JeFY4Q1Y3UjlkS283MFR3M1BFaXdhS3plazdlY3c0UGk2N0JMYTkwRXFQWDlNY3JrdHFPTm90enR3RGxhRUxqYVNRS1FKaThuUUNxNHJ3UFlsOTBOWU02Ykl5V3dRY1BfRXNfMW1JTXdEUEp1NkdXNUVWYkJEZTRYUkxIQU9PM0VLQ191QU1nRFpGbTZoVmxKVHpJRzlqdA?oc=5,en,2026
2026-07-12,Assam,Assam CM announces ‘ruthless’ anti-drugs drive - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMirgFBVV95cUxPUW1Gd2lOYTRmWGluX2d3N3dIWWlCa3NRaWJmaWtyNFVQWUpmaEtMS0hybFExMHp0ckI4ejMtZE9yb2hTQjBnRDRTSkxYRmt4ZmFWZTNVUlVpM0U2YUprWXVScjlrblVuZnJSRFlmLVBoeGVHb1cwX2JUeXFXOHhzNEdtaS1DU0FiSnRuVDFCRWxzZEViempSWU9YeUw5WXBBR0JRQllVWUJLb2NTc0HSAbQBQVVfeXFMUEtfdHhBMVloeS1pVHdXMmlucU94eDVmdjA1Z2RHeFpkWjNXMDVrZkFjZ18wS1Q3YURCVnotM2JjYzVLbmloY1B3Z3hRWC05MndpQnR3c0tkSGtkOGJROWJGOUtpTzVSb3M0SXdRcG1oZVIyWWhiTnBycDN1elQ3R0E1bkdTQVgteWoyakhQQWZ4VUdsWDVmS0hZeDRmRm11Y1VMTDNFX29LMjE4WnBIaUE3TDBq?oc=5,en,2026
2026-07-11,Operation,Operation Toofan will continue until drug networks are dismantled: Chennithala - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi2wFBVV95cUxONGJfWmtXRGhINXdrODdXRmp4cEpZVEk1TnNKRHYtendCTmJYV2hVR1RvZ3BvazFpOVFWSG1iVFF5eFBLZmtKWlkxNllyMzRTcXVJUFZ4OFR2b3dIbEtEdlRuaEpQTldBZmdtdjBVMGFqTDdCMEszTEp2ZkNNdEV0OWFRd0FUSGlxMHdsNUZmMXY0YWxITFRZcDBkQ1hfSzFrSldoN2lrRDRsTER2bW5sU1p1WTJPZ1hqR2xKQzc0TDczX2NVQUJwTG9Ec1RTLVhXYkNsQ0ktV0lEMFHSAeIBQVVfeXFMT3BmT2VpTFBnYmxpVG9UaVJhMEIwbkdmTnN5YThIYVFNeV84Y0J6aVZMMGdvRHRuSnNsVGx0MTZJWVI4M1hBbzVUdlROSk5ZMWNZOEhhc0oydXJCVWk2YTNXMFF0MEo4X21yQzlKNld1bURwYnhqS1VkYTk2SUtEYWVBcEZWcEk1ZVdQcHVKcXktcTdybHNwd2xIRThNY0ZwdlhNdUxfWjlMcl9pek9LcTNfUElkbWs0eHpCUzJMS2QwelVsLTRERDRZOEx3eWVlWUQ0ZlpNbHpWMmtvSGV5UDNFZw?oc=5,en,2026
2026-07-13,Kozhikode,Kozhikode police widen net in probe into narco-mule network - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPY3FoSnlNaFZMRUh0djk2QWx3eklqMDZhZEdDRUZzbEtGNkVldG5VSEVHZnZqb3ZLNjU3OU5HS3h5a2RfUmJWRGlSQjVHR3ZkRWR1dnhxalRiazBadlRzdEpKR1pONWVtZlhVN1VpUGxTTTFlb3AybDBhb0hfVnJNclp1RWkxRXdVRzRYZi1pWDlpOEpuSVh2OHhjblJWemdhRDk1bnY1bm1neDdrc0VZRUxjX2JnQ3ZnUDFKUXhZdlhXb0HSAcoBQVVfeXFMTkFtVzdmR2xXSGhNZTBiVVRBRzBmclJaOEdzM2NVOF9SdXRWUi1yNnE2OE5TLW1BNW05TnFGV0o1eXNVODFOQkNfWnRSRTFvUnJpeHo2M0k2SUtiZnltWFN1MER3aHRoT2Q2enFPOWR6T2VhNk1RdlBvMzB2dTlnTWtXajhfZVdhYkJfVHdmSWRFX3V2WS1nSFRIYkhUZXJRa1JVdjVYdmpsZWdtSTQ5akhMZjE4MDJQWUNCeEFqZzRMamJDV2xhNHJsZw?oc=5,en,2026
2026-07-11,Bengal,"Bengal CM meets family of murdered girl, offers compensation to youth’s family in Baruipur - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi9gFBVV95cUxOM2xFZUZETHI0UFJicnd5eVZXYkJ6YnBwelFDWWhtVV9QeFFmRkNtcHJ0al9LT1FkWDJTYUV5cDc2aXlRNkRqYWxWUGpXM21OQUQ2TndFYXZTQlVBQU9pc0N4RjZOSmdFbFpKUkNYaFVVSGlXdXJIWXV4QUhUbEtiUVh2amlCZDJZeVlzZ3ljUXNBNGFDMTRzOVV0djU4Z1Y4ai1PaWU4R2lXMWhfa1gxaENUejZGTndnVFg2YS0yWjRDVVd6LW5xZWgtdkNldlV4VjVoZUhGVkZYUjNqdWxXY3lqWUtqa1Fnd20xU2NwalU0dHlHX0HSAfwBQVVfeXFMUDYxS09kbl9zUm90YTdMZDRTTHNnR0VTZ1IxbE54WmFFbTJIMjJxV1JGeWdKX19FNDlWTEpiYk9pS0lhbS0teWxUMEE2dm5tcEhoVlhLXzBSUkVIY0M1QWxzZjdJZ3loTDRxVnVIQ0dPeGx2TzBibGZMRGJpYldfTzJqQ1pRT2V2LXV4dFVoQmd4OWlreWxpa1piSDBLc3ItY2pGUUFCRjh0eFNlYVJBZlYwcGhfenRjdE5PRW02M0NQQV94dEwxTm5QVXZiUzZnXzV2TGlZSDVCZ0R5Z1g1Y1hCN0FSNVJ2ME5YbmlSWkM5blNaOUJ2NG0xcUpv?oc=5,en,2026
2026-07-13,Controversial,Controversial Kerala YouTuber Thoppi’s channel shut down over malicious content - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNMElfY2swMjFHcm40ZkRIWHhNSjlUX2d2QjdiY3l4akQtOEhSSzZDa1hTRXVwUGlLSFdVREV1bEg0a2hsaHNRbUUyeVliMHJEaHB5cUk2UllkQUU3bEJXeEUzSlhBZGRBWUYzQ20wUVVhdlpUbUdyNXBpN2xXOFA2MFhaWmVyOWlXcjQwOWhPczNpMHptenFTbTNwN1ZKUEpQdlI4TmpCZlFfWGVuazBGNG5vSFJRREk2ZHRVd0J0ejV6MURHSE9ZZ25OQUxZQk1helNMM0NJWXNuZU9w0gHjAUFVX3lxTE5RZ0htaU5kZU5PMlNfbEdRaUMyTGRENmp6RW9PSTVwRV9hMjFyVnpwdlUydUY2SU05Z3JNM1o0MXJXaXNNa2RuTnhxb2YzT1NXUjFOTDRBeE9pTmJpQUhmU1NwQlRTbmN2THU3Q21sZlFOWVFlQ1J0V1haVWF6MTR3a1BsdzBmbzhjemdWTWZNN1lLYjFKOUlMU3JYVTRMY3BMV2lNTkVjODA2UkpPOW5UY2h0NjFTYlZQRXp5V1h6RVRUb1Uza21qRXpuRUxiVzVOeVVnVnloYkFsVF9EenZQYUtB?oc=5,en,2026
